Order_ID,Customer_ID,Partner_ID,Order_Date,Payment_Mode,Delivery_Time_Min,Delivery_Status
O000468,C01688,D0401,22-11-2021,UPI,56,Delivered
O000469,C02232,D0488,25-06-2025,Cash,45,Late
O000470,C03522,D0015,07-10-2023,UPI,24,Cancelled
O000471,C03890,D0395,12-03-2023,Cash,11,Cancelled
O000472,C04063,D0233,12-12-2022,Card,30,Cancelled
O000473,C03763,D0078,09-04-2022,UPI,60,Late
O000474,C01712,D0061,19-03-2023,UPI,20,Cancelled
O000475,C04076,D0492,08-08-2024,UPI,13,Cancelled
O000476,C00450,D0162,28-04-2025,Wallet,9,Delivered
O000477,C04697,D0314,16-02-2023,Card,11,Late
O000478,C03269,D0446,04-08-2023,UPI,8,Late
O000479,C04865,D0312,30-07-2022,Wallet,46,Late
O000480,C03254,D0352,23-05-2024,Card,53,Delivered
O000481,C02031,D0112,14-11-2024,Wallet,11,Delivered
O000482,C04040,D0056,01-03-2025,Cash,41,Delivered
O000483,C00217,D0297,12-10-2023,UPI,25,Cancelled
O000484,C00398,D0287,12-05-2023,Card,23,Delivered
O000485,C01772,D0153,18-03-2022,UPI,59,Late
O000486,C02766,D0456,31-12-2023,Wallet,26,Late
O000487,C04438,D0356,14-12-2023,Card,47,Cancelled
O000488,C01402,D0125,17-08-2023,Cash,46,Cancelled
O000489,C00043,D0431,29-03-2024,Wallet,19,Delivered
O000490,C04298,D0436,27-12-2025,Cash,42,Cancelled
O000491,C01159,D0352,05-02-2023,Cash,55,Late
O000492,C02917,D0162,18-11-2025,UPI,21,Cancelled
O000493,C00937,D0458,25-03-2024,Wallet,58,Delivered
O000494,C01760,D0471,29-09-2022,Card,57,Delivered
O000495,C03510,D0254,17-01-2024,Card,43,Cancelled
O000496,C04007,D0101,23-03-2023,Card,17,Delivered
O000497,C04358,D0009,08-03-2021,Cash,52,Delivered
O000498,C03369,D0131,19-06-2023,Cash,41,Late
O000499,C03386,D0216,26-06-2025,Cash,41,Late
O000500,C03929,D0484,28-12-2024,Cash,14,Late
O000501,C01892,D0252,20-04-2025,UPI,16,Delivered
O000502,C03280,D0117,05-08-2021,Wallet,29,Late
O000503,C01382,D0295,25-06-2023,Wallet,33,Delivered
O000504,C00999,D0134,04-01-2023,Cash,8,Cancelled
O000505,C00848,D0057,15-03-2025,Cash,24,Delivered
O000506,C03030,D0225,01-01-2022,UPI,53,Late
O000507,C01755,D0360,16-02-2023,UPI,12,Late
O000508,C04416,D0196,31-08-2021,UPI,27,Late
O000509,C00255,D0441,11-02-2022,Wallet,12,Delivered
O000510,C04231,D0312,07-12-2021,Wallet,55,Cancelled
O000511,C00182,D0401,13-11-2022,Cash,29,Cancelled
O000512,C02209,D0195,20-12-2022,Cash,19,Cancelled
O000513,C03263,D0257,21-05-2022,Wallet,40,Late
O000514,C01897,D0256,15-07-2023,UPI,25,Delivered
O000515,C01626,D0149,02-12-2025,Cash,48,Cancelled
O000516,C02579,D0144,24-11-2022,Cash,51,Late
O000517,C03474,D0015,19-01-2021,Card,8,Delivered
O000518,C00760,D0308,28-04-2023,Card,17,Late
O000519,C01228,D0490,28-03-2022,Wallet,59,Cancelled
O000520,C03864,D0465,01-07-2022,Card,52,Delivered
O000521,C03646,D0381,22-11-2025,Card,32,Cancelled
O000522,C01899,D0274,23-01-2023,UPI,45,Late
O000523,C03695,D0011,06-06-2025,Card,24,Delivered
O000524,C04953,D0294,24-06-2021,Wallet,51,Late
O000525,C00272,D0279,21-08-2021,UPI,20,Late
O000526,C02127,D0439,31-12-2025,UPI,23,Late
O000527,C04323,D0322,31-05-2022,Cash,20,Cancelled
O000528,C03882,D0417,08-08-2023,UPI,8,Cancelled
O000529,C03441,D0089,18-07-2025,Wallet,44,Late
O000530,C04722,D0172,30-11-2025,UPI,27,Delivered
O000531,C04866,D0489,29-12-2022,Cash,26,Cancelled
O000532,C03172,D0220,25-03-2024,Cash,26,Delivered
O000533,C00693,D0380,20-03-2025,Wallet,52,Cancelled
O000534,C02898,D0433,11-06-2023,Card,38,Late
O000535,C01381,D0257,16-01-2021,UPI,15,Late
O000536,C00548,D0332,05-07-2023,Card,25,Late
O000537,C03777,D0297,18-09-2024,Cash,52,Late
O000538,C04793,D0095,25-04-2022,Cash,51,Delivered
O000539,C03353,D0365,12-03-2022,Card,60,Delivered
O000540,C03462,D0143,08-02-2025,Wallet,53,Delivered
O000541,C00379,D0028,05-07-2021,Wallet,8,Late
O000542,C04557,D0495,31-07-2021,Card,51,Cancelled
O000543,C02326,D0326,05-09-2024,Cash,36,Late
O000544,C00614,D0378,21-02-2025,Card,10,Late
O000545,C04639,D0155,20-02-2024,Cash,13,Cancelled
O000546,C02363,D0089,05-07-2024,Card,28,Cancelled
O000547,C02873,D0397,03-11-2021,Card,48,Delivered
O000548,C03960,D0087,13-10-2024,Wallet,53,Late
O000549,C03321,D0338,05-10-2023,UPI,50,Delivered
O000550,C00396,D0471,11-10-2021,Wallet,28,Late
O000551,C02244,D0327,24-07-2023,Wallet,14,Delivered
O000552,C02799,D0266,22-02-2024,Card,54,Cancelled
O000553,C00531,D0428,11-12-2023,Wallet,10,Cancelled
O000554,C04275,D0405,02-05-2024,Cash,12,Cancelled
O000555,C00017,D0250,30-01-2025,UPI,15,Late
O000556,C00977,D0039,08-09-2022,Wallet,24,Late
O000557,C03128,D0365,23-08-2024,UPI,14,Cancelled
O000558,C04136,D0124,04-05-2021,Wallet,31,Late
O000559,C01413,D0375,21-04-2025,Cash,39,Delivered
O000560,C04229,D0470,25-01-2024,Cash,53,Delivered
O000561,C01976,D0255,17-01-2025,Wallet,26,Cancelled
O000562,C04060,D0235,10-01-2021,UPI,38,Cancelled
O000563,C04592,D0455,05-09-2021,Card,29,Delivered
O000564,C01414,D0172,14-07-2021,Card,13,Cancelled
O000565,C04546,D0425,05-03-2021,Card,56,Delivered
O000566,C03328,D0248,16-03-2024,UPI,47,Late
O000567,C03325,D0211,30-01-2025,UPI,17,Cancelled
O000568,C03526,D0185,12-01-2025,Card,43,Delivered
O000569,C04679,D0332,10-01-2023,Wallet,12,Late
O000570,C02519,D0207,02-04-2025,Card,14,Cancelled
O000571,C00010,D0425,29-01-2021,Card,51,Cancelled
O000572,C03870,D0005,31-08-2025,UPI,36,Delivered
O000573,C02015,D0250,02-12-2023,UPI,41,Cancelled
O000574,C04196,D0385,10-02-2025,Wallet,53,Cancelled
O000575,C03561,D0385,12-07-2025,Card,18,Delivered
O000576,C04086,D0410,18-09-2025,UPI,44,Cancelled
O000577,C01922,D0140,31-10-2023,Cash,46,Delivered
O000578,C03566,D0252,19-01-2025,Cash,42,Late
O000579,C03354,D0479,02-11-2024,Card,47,Late
O000580,C02848,D0031,12-10-2025,Wallet,59,Late
O000581,C02204,D0416,28-11-2022,Wallet,28,Late
O000582,C01092,D0219,23-08-2023,Wallet,31,Cancelled
O000583,C02263,D0046,03-05-2025,Card,40,Delivered
O000584,C03660,D0301,10-07-2022,Wallet,38,Cancelled
O000585,C02868,D0002,26-10-2025,UPI,20,Late
O000586,C02735,D0392,29-09-2021,Card,11,Delivered
O000587,C03584,D0500,03-01-2022,Wallet,47,Delivered
O000588,C00478,D0111,14-09-2021,Wallet,50,Late
O000589,C02829,D0088,31-01-2023,Wallet,22,Delivered
O000590,C00083,D0314,05-01-2025,UPI,37,Late
O000591,C00322,D0376,20-02-2023,Card,29,Delivered
O000592,C03545,D0264,04-12-2022,Card,49,Delivered
O000593,C02227,D0239,30-03-2023,Wallet,31,Delivered
O000594,C01026,D0176,21-12-2024,Card,38,Cancelled
O000595,C04709,D0304,20-02-2021,UPI,54,Late
O000596,C01720,D0205,21-01-2025,Wallet,46,Delivered
O000597,C01591,D0070,06-10-2023,Wallet,22,Delivered
O000598,C02113,D0067,03-11-2021,Cash,52,Late
O000599,C01306,D0396,28-04-2025,Card,37,Delivered
O000600,C01795,D0255,12-10-2024,Card,19,Late
O000601,C04750,D0107,28-07-2021,UPI,22,Delivered
O000602,C03863,D0423,20-04-2025,UPI,8,Cancelled
O000603,C04785,D0160,19-10-2021,Card,24,Delivered
O000604,C01675,D0381,02-07-2023,UPI,25,Delivered
O000605,C01566,D0120,22-12-2025,Card,51,Delivered
O000606,C04403,D0455,19-07-2025,Card,42,Late
O000607,C03008,D0205,23-07-2024,UPI,16,Late
O000608,C03989,D0457,27-01-2024,UPI,25,Late
O000609,C01796,D0226,26-07-2021,Cash,56,Cancelled
O000610,C00932,D0245,13-05-2023,Wallet,42,Delivered
O000611,C03164,D0152,27-01-2023,Cash,27,Late
O000612,C01181,D0050,23-01-2023,Wallet,50,Cancelled
O000613,C04419,D0406,01-04-2022,Wallet,47,Cancelled
O000614,C01289,D0223,16-08-2022,UPI,28,Delivered
O000615,C01192,D0323,15-08-2025,Wallet,20,Cancelled
O000616,C04936,D0220,06-12-2023,Cash,47,Delivered
O000617,C02156,D0372,29-09-2021,Card,48,Cancelled
O000618,C00312,D0114,20-05-2024,Wallet,47,Cancelled
O000619,C03840,D0468,18-10-2024,Card,51,Delivered
O000620,C00658,D0356,02-02-2023,UPI,23,Delivered
O000621,C00775,D0305,11-11-2023,Cash,56,Cancelled
O000622,C03446,D0494,09-12-2022,Cash,57,Delivered
O000623,C00245,D0066,11-11-2022,UPI,33,Late
O000624,C03559,D0449,17-02-2025,Wallet,48,Cancelled
O000625,C00302,D0207,16-08-2024,Wallet,22,Late
O000626,C04049,D0214,23-08-2023,UPI,27,Cancelled
O000627,C04727,D0348,26-12-2023,Wallet,23,Delivered
O000628,C04584,D0299,04-01-2023,UPI,54,Delivered
O000629,C01894,D0271,17-11-2022,Card,27,Delivered
O000630,C03848,D0196,12-12-2021,Card,14,Late
O000631,C02888,D0290,05-04-2025,Wallet,23,Cancelled
O000632,C03619,D0152,26-02-2022,Wallet,22,Cancelled
O000633,C04946,D0132,13-06-2024,Cash,46,Late
O000634,C00060,D0103,14-02-2024,Cash,28,Cancelled
O000635,C02343,D0213,12-01-2023,Wallet,57,Cancelled
O000636,C03015,D0102,02-06-2021,Wallet,11,Cancelled
O000637,C04019,D0112,06-03-2021,UPI,17,Cancelled
O000638,C00746,D0009,18-09-2024,Card,55,Late
O000639,C01672,D0195,07-10-2024,Wallet,22,Cancelled
O000640,C01375,D0180,15-02-2025,Wallet,50,Late
O000641,C01679,D0369,13-12-2024,Card,18,Cancelled
O000642,C01676,D0146,01-11-2023,Wallet,25,Cancelled
O000643,C01752,D0307,14-05-2021,Wallet,50,Late
O000644,C00042,D0409,16-07-2021,UPI,10,Cancelled
O000645,C00086,D0155,29-01-2024,Wallet,33,Cancelled
O000646,C00188,D0383,25-06-2023,Card,55,Delivered
O000647,C03387,D0159,16-09-2022,Wallet,57,Cancelled
O000648,C04678,D0322,15-11-2024,Card,50,Late
O000649,C04212,D0183,11-06-2024,Cash,48,Late
O000650,C00749,D0248,02-06-2023,UPI,58,Cancelled
O000651,C00191,D0307,10-02-2022,Wallet,14,Late
O000652,C02398,D0469,29-04-2025,Cash,48,Cancelled
O000653,C00881,D0008,08-08-2022,Cash,56,Late
O000654,C02023,D0367,11-07-2022,Wallet,35,Cancelled
O000655,C02459,D0131,09-10-2023,Card,52,Delivered
O000656,C04421,D0226,23-04-2025,UPI,55,Cancelled
O000657,C02668,D0067,24-10-2023,UPI,50,Late
O000658,C03187,D0224,08-12-2022,UPI,43,Delivered
O000659,C03625,D0278,25-06-2025,Cash,55,Late
O000660,C03626,D0047,30-04-2024,Card,36,Late
O000661,C02012,D0418,25-06-2022,Cash,10,Cancelled
O000662,C03304,D0261,16-10-2022,Card,40,Delivered
O000663,C03237,D0081,10-03-2025,Cash,11,Delivered
O000664,C01964,D0024,14-11-2023,Wallet,25,Late
O000665,C04983,D0488,03-08-2024,Card,24,Delivered
O000666,C02443,D0397,27-11-2025,Card,30,Late
O000667,C04329,D0208,03-05-2024,Cash,19,Delivered
O000668,C01530,D0420,29-07-2021,Cash,32,Delivered
O000669,C01927,D0259,15-07-2023,UPI,8,Cancelled
O000670,C04473,D0024,06-03-2022,Cash,27,Late
O000671,C02382,D0196,25-05-2023,UPI,27,Cancelled
O000672,C00481,D0109,04-09-2023,Wallet,24,Late
O000673,C02263,D0236,01-06-2023,UPI,50,Cancelled
O000674,C00672,D0219,16-06-2021,Card,19,Delivered
O000675,C02770,D0023,26-03-2025,Card,54,Cancelled
O000676,C03319,D0358,04-10-2022,Cash,43,Late
O000677,C04119,D0365,08-12-2024,UPI,48,Cancelled
O000678,C00364,D0022,02-06-2025,Cash,15,Late
O000679,C04270,D0309,30-03-2022,Card,21,Late
O000680,C01074,D0433,19-01-2024,Wallet,53,Cancelled
O000681,C03286,D0001,25-07-2021,Card,40,Late
O000682,C02586,D0384,01-01-2021,UPI,18,Cancelled
O000683,C02775,D0403,17-10-2025,Wallet,20,Cancelled
O000684,C00095,D0055,29-11-2025,UPI,12,Delivered
O000685,C02411,D0416,26-12-2022,Wallet,14,Cancelled
O000686,C00759,D0467,07-02-2023,UPI,32,Cancelled
O000687,C00743,D0307,28-08-2022,UPI,20,Late
O000688,C03062,D0019,02-12-2025,Cash,29,Delivered
O000689,C04716,D0049,07-10-2024,Card,44,Late
O000690,C04361,D0225,16-06-2021,Wallet,58,Cancelled
O000691,C04035,D0040,17-09-2023,UPI,42,Delivered
O000692,C02550,D0313,30-10-2021,Card,53,Delivered
O000693,C04576,D0465,05-01-2025,Cash,9,Late
O000694,C00831,D0308,16-05-2023,UPI,17,Cancelled
O000695,C01803,D0107,23-07-2025,Card,12,Delivered
O000696,C02290,D0296,24-12-2022,Card,16,Delivered
O000697,C04609,D0447,27-10-2025,Cash,10,Cancelled
O000698,C00428,D0484,21-08-2025,Card,38,Cancelled
O000699,C00599,D0480,23-08-2023,Wallet,31,Cancelled
O000700,C04553,D0179,01-03-2023,Card,53,Late
O000701,C02089,D0277,15-01-2021,Wallet,33,Delivered
O000702,C00560,D0354,07-01-2022,Wallet,58,Cancelled
O000703,C01076,D0370,09-03-2021,Card,11,Late
O000704,C04849,D0426,29-01-2023,UPI,35,Late
O000705,C04018,D0345,11-07-2021,Card,15,Delivered
O000706,C04542,D0221,09-04-2021,UPI,42,Delivered
O000707,C00995,D0342,03-02-2025,Card,50,Cancelled
O000708,C01885,D0448,23-10-2024,Card,20,Delivered
O000709,C01492,D0167,02-01-2023,Wallet,45,Cancelled
O000710,C01112,D0031,29-05-2023,Card,22,Delivered
O000711,C02331,D0418,19-09-2024,Cash,46,Late
O000712,C04547,D0337,09-11-2024,UPI,9,Cancelled
O000713,C03170,D0325,09-08-2021,Wallet,43,Delivered
O000714,C02361,D0184,05-03-2021,Cash,18,Delivered
O000715,C00534,D0073,26-03-2025,UPI,21,Late
O000716,C00049,D0266,08-09-2021,Wallet,58,Late
O000717,C00846,D0483,12-11-2024,UPI,24,Late
O000718,C03335,D0430,29-03-2021,UPI,52,Cancelled
O000719,C04093,D0465,29-07-2021,Cash,10,Cancelled
O000720,C01935,D0140,21-05-2023,Cash,24,Late
O000721,C04637,D0449,23-12-2022,UPI,60,Late
O000722,C00095,D0303,24-10-2024,Cash,40,Delivered
O000723,C03392,D0424,27-09-2021,Wallet,24,Late
O000724,C03264,D0222,01-05-2024,Card,51,Cancelled
O000725,C04476,D0469,03-09-2025,Cash,44,Cancelled
O000726,C00333,D0250,13-06-2022,Card,46,Late
O000727,C00641,D0157,21-10-2021,UPI,26,Cancelled
O000728,C02942,D0233,27-10-2025,Wallet,35,Delivered
O000729,C02591,D0435,26-01-2022,Cash,37,Late
O000730,C03200,D0310,25-06-2021,Cash,20,Delivered
O000731,C00785,D0201,21-10-2025,Cash,39,Delivered
O000732,C04297,D0323,01-04-2023,UPI,38,Late
O000733,C03075,D0456,29-11-2023,Cash,45,Delivered
O000734,C01104,D0495,22-05-2025,Wallet,16,Cancelled
O000735,C03654,D0491,06-03-2023,UPI,15,Late
O000736,C03170,D0071,24-04-2025,Wallet,35,Delivered
O000737,C01554,D0158,07-05-2024,Card,25,Late
O000738,C04493,D0305,16-07-2024,Wallet,38,Cancelled
O000739,C00377,D0064,22-03-2023,Cash,32,Delivered
O000740,C04077,D0382,03-10-2023,Cash,10,Delivered
O000741,C00516,D0460,16-01-2023,Wallet,16,Delivered
O000742,C00711,D0368,30-10-2021,Cash,17,Late
O000743,C01469,D0493,20-02-2022,Cash,17,Late
O000744,C03198,D0426,11-03-2021,UPI,41,Late
O000745,C04281,D0429,22-06-2024,Cash,46,Late
O000746,C00513,D0232,04-01-2022,UPI,31,Delivered
O000747,C02782,D0396,04-11-2021,UPI,48,Late
O000748,C01866,D0170,12-02-2022,UPI,20,Cancelled
O000749,C00976,D0264,12-07-2022,Cash,34,Delivered
O000750,C02699,D0314,26-08-2025,Card,26,Cancelled
O000751,C01224,D0125,03-11-2021,Card,54,Cancelled
O000752,C01013,D0004,23-05-2024,UPI,17,Cancelled
O000753,C02219,D0470,13-06-2022,Card,54,Delivered
O000754,C02271,D0466,01-12-2024,UPI,25,Delivered
O000755,C04410,D0475,06-06-2025,Wallet,40,Delivered
O000756,C02173,D0356,28-06-2025,Card,51,Cancelled
O000757,C03815,D0449,06-09-2025,Wallet,45,Cancelled
O000758,C01239,D0353,25-11-2025,Cash,10,Delivered
O000759,C00792,D0476,24-08-2021,Wallet,41,Delivered
O000760,C01869,D0048,21-03-2022,Wallet,47,Cancelled
O000761,C04236,D0042,26-10-2023,UPI,49,Delivered
O000762,C00350,D0412,26-10-2024,Wallet,17,Late
O000763,C01333,D0499,17-04-2023,Cash,37,Cancelled
O000764,C03566,D0416,21-03-2022,Cash,31,Cancelled
O000765,C03879,D0232,02-08-2022,Cash,16,Late
O000766,C01747,D0393,09-12-2024,Cash,40,Cancelled
O000767,C04368,D0074,05-02-2022,Wallet,60,Cancelled
O000768,C01222,D0162,29-09-2022,Cash,55,Delivered
O000769,C01051,D0328,22-10-2022,Card,28,Delivered
O000770,C00554,D0461,13-08-2023,Card,43,Delivered
O000771,C02713,D0024,27-05-2022,Cash,29,Late
O000772,C01888,D0284,16-02-2025,Card,40,Late
O000773,C01302,D0004,21-06-2022,Wallet,33,Late
O000774,C03565,D0195,15-02-2023,UPI,42,Delivered
O000775,C04427,D0280,12-10-2023,Cash,28,Cancelled
O000776,C04101,D0229,11-06-2021,Card,11,Cancelled
O000777,C03872,D0161,02-03-2022,UPI,51,Delivered
O000778,C03196,D0285,08-01-2023,Card,14,Late
O000779,C01117,D0203,20-09-2021,UPI,50,Cancelled
O000780,C00283,D0247,20-09-2025,Cash,53,Delivered
O000781,C02105,D0405,24-06-2022,Card,8,Cancelled
O000782,C00998,D0008,08-07-2025,Wallet,13,Late
O000783,C02345,D0183,19-10-2021,Wallet,27,Late
O000784,C03780,D0160,10-07-2022,Card,21,Delivered
O000785,C04876,D0408,08-06-2024,Wallet,14,Delivered
O000786,C02969,D0117,11-04-2022,Card,25,Cancelled
O000787,C03694,D0085,28-06-2024,Wallet,47,Late
O000788,C00234,D0048,21-02-2021,UPI,55,Delivered
O000789,C02479,D0116,27-08-2022,Cash,46,Cancelled
O000790,C04066,D0187,22-02-2025,Cash,60,Cancelled
O000791,C03387,D0321,21-05-2021,UPI,38,Cancelled
O000792,C03306,D0028,26-12-2024,Card,15,Late
O000793,C04692,D0303,11-11-2021,Wallet,46,Late
O000794,C01781,D0234,15-06-2023,Card,40,Delivered
O000795,C04023,D0463,14-08-2022,UPI,21,Delivered
O000796,C00963,D0083,09-12-2021,Card,22,Cancelled
O000797,C02634,D0136,15-02-2024,UPI,36,Delivered
O000798,C02375,D0231,28-02-2022,UPI,27,Cancelled
O000799,C04304,D0112,22-06-2025,Wallet,43,Late
O000800,C02537,D0236,24-08-2023,Wallet,24,Delivered
O000801,C03761,D0010,29-03-2022,Wallet,32,Late
O000802,C02894,D0206,26-01-2021,UPI,51,Late
O000803,C03094,D0493,08-01-2025,Card,18,Cancelled
O000804,C01267,D0062,08-11-2025,Card,58,Cancelled
O000805,C04414,D0066,05-09-2021,Card,40,Late
O000806,C04401,D0085,12-09-2023,Cash,56,Late
O000807,C01095,D0219,20-06-2022,Card,46,Delivered
O000808,C01619,D0436,23-01-2021,Cash,54,Late
O000809,C04803,D0430,02-06-2023,Card,50,Delivered
O000810,C03296,D0206,13-09-2024,Wallet,10,Late
O000811,C04449,D0181,20-04-2022,UPI,19,Delivered
O000812,C02068,D0335,26-06-2022,Card,29,Cancelled
O000813,C02271,D0297,04-12-2025,UPI,15,Cancelled
O000814,C02534,D0441,23-06-2025,Wallet,30,Delivered
O000815,C01262,D0496,20-06-2022,Card,15,Delivered
O000816,C03186,D0384,27-04-2022,Wallet,43,Cancelled
O000817,C00724,D0243,31-03-2025,UPI,27,Cancelled
O000818,C01848,D0405,10-02-2023,Cash,48,Cancelled
O000819,C00777,D0043,12-11-2024,Wallet,54,Late
O000820,C04747,D0180,11-01-2023,Cash,44,Late
O000821,C01368,D0038,29-06-2024,Card,39,Cancelled
O000822,C01617,D0472,02-08-2021,Card,56,Late
O000823,C01585,D0466,12-11-2024,Wallet,29,Cancelled
O000824,C04068,D0091,29-09-2023,Wallet,37,Late
O000825,C04258,D0253,03-09-2023,Wallet,31,Cancelled
O000826,C01718,D0185,03-06-2025,Wallet,12,Delivered
O000827,C02529,D0046,22-09-2023,Cash,46,Delivered
O000828,C04791,D0178,27-03-2022,UPI,43,Cancelled
O000829,C04460,D0410,02-09-2022,Card,35,Late
O000830,C01068,D0099,15-02-2022,UPI,51,Late
O000831,C03327,D0059,15-01-2023,UPI,10,Delivered
O000832,C00615,D0042,04-04-2022,UPI,29,Late
O000833,C04307,D0496,01-01-2021,Cash,26,Delivered
O000834,C01629,D0212,30-05-2022,Wallet,47,Delivered
O000835,C00612,D0134,13-04-2024,UPI,13,Delivered
O000836,C04298,D0487,18-03-2023,UPI,59,Late
O000837,C02049,D0423,01-08-2023,UPI,27,Cancelled
O000838,C04939,D0293,03-07-2021,Cash,38,Delivered
O000839,C04345,D0339,24-02-2021,Wallet,37,Cancelled
O000840,C04689,D0196,04-08-2023,Card,32,Late
O000841,C01487,D0019,11-04-2024,Wallet,15,Delivered
O000842,C01485,D0390,01-02-2022,Wallet,19,Late
O000843,C02504,D0115,13-10-2024,Card,11,Late
O000844,C04170,D0409,04-03-2023,Wallet,18,Late
O000845,C02975,D0318,19-08-2023,UPI,50,Cancelled
O000846,C02983,D0186,28-10-2024,Wallet,47,Delivered
O000847,C01286,D0394,30-11-2025,Wallet,37,Delivered
O000848,C00972,D0060,27-10-2024,Cash,27,Cancelled
O000849,C00786,D0427,14-08-2023,Wallet,21,Cancelled
O000850,C01499,D0374,10-09-2025,Wallet,8,Cancelled
O000851,C03474,D0261,28-11-2022,Wallet,40,Cancelled
O000852,C04392,D0445,05-08-2024,Wallet,56,Delivered
O000853,C00287,D0476,29-03-2025,Cash,51,Cancelled
O000854,C03886,D0103,12-12-2022,Wallet,38,Cancelled
O000855,C02404,D0425,12-03-2022,Card,34,Late
O000856,C02225,D0453,14-10-2023,UPI,18,Late
O000857,C01645,D0077,01-10-2023,Wallet,39,Cancelled
O000858,C03476,D0454,01-07-2025,Cash,46,Late
O000859,C02162,D0377,17-11-2022,Wallet,49,Cancelled
O000860,C03173,D0198,21-06-2024,Cash,60,Cancelled
O000861,C02172,D0498,26-06-2023,UPI,30,Late
O000862,C01955,D0141,15-10-2025,Wallet,24,Late
O000863,C00296,D0368,31-07-2024,Card,24,Delivered
O000864,C02987,D0124,26-06-2023,Wallet,18,Cancelled
O000865,C00046,D0287,24-01-2025,Cash,51,Cancelled
O000866,C04295,D0313,27-03-2023,Cash,22,Cancelled
O000867,C02120,D0171,03-12-2025,UPI,23,Late
O000868,C02863,D0144,09-02-2024,UPI,57,Late
O000869,C04301,D0004,07-02-2023,Card,42,Delivered
O000870,C01628,D0374,29-12-2023,Cash,33,Cancelled
O000871,C01545,D0096,17-01-2025,UPI,23,Late
O000872,C04923,D0195,13-09-2022,UPI,52,Late
O000873,C00240,D0244,30-03-2022,Wallet,21,Delivered
O000874,C02252,D0045,22-12-2022,UPI,54,Late
O000875,C01790,D0091,19-07-2025,Cash,9,Late
O000876,C00847,D0024,01-07-2025,Card,34,Late
O000877,C04232,D0118,16-11-2025,Wallet,48,Cancelled
O000878,C03538,D0106,18-02-2022,Cash,33,Late
O000879,C02304,D0332,25-05-2023,Cash,52,Late
O000880,C03538,D0382,18-03-2021,Card,21,Delivered
O000881,C03979,D0101,11-08-2025,Wallet,24,Delivered
O000882,C02750,D0305,28-10-2021,UPI,53,Cancelled
O000883,C02324,D0419,29-07-2025,UPI,11,Delivered
O000884,C00174,D0092,10-07-2024,Wallet,35,Delivered
O000885,C03957,D0412,29-12-2023,UPI,51,Cancelled
O000886,C02687,D0059,14-03-2023,Cash,41,Late
O000887,C04849,D0452,04-08-2023,Wallet,44,Cancelled
O000888,C03845,D0104,28-11-2023,Card,23,Delivered
O000889,C03499,D0045,24-06-2022,Cash,21,Late
O000890,C03664,D0442,04-09-2024,Cash,25,Cancelled
O000891,C03876,D0271,23-04-2024,Card,29,Delivered
O000892,C02818,D0343,01-04-2025,Card,34,Delivered
O000893,C01522,D0390,16-08-2023,UPI,54,Late
O000894,C04325,D0241,16-11-2022,Wallet,56,Late
O000895,C00496,D0247,24-06-2021,UPI,18,Cancelled
O000896,C01494,D0123,14-12-2025,Wallet,14,Delivered
O000897,C04670,D0057,18-09-2021,Card,39,Late
O000898,C02078,D0187,10-05-2024,Cash,51,Delivered
O000899,C01697,D0466,24-05-2022,Wallet,34,Cancelled
O000900,C03653,D0005,16-11-2022,UPI,39,Cancelled
O000901,C00542,D0389,02-04-2021,Wallet,49,Late
O000902,C00976,D0454,03-03-2021,Wallet,25,Delivered
O000903,C04063,D0019,21-07-2023,Card,56,Cancelled
O000904,C02469,D0226,24-12-2023,Cash,40,Delivered
O000905,C00088,D0117,05-06-2022,Cash,37,Delivered
O000906,C03546,D0477,09-11-2025,Cash,50,Late
